,0
annual_return,1.1234041027362247
annual_return_std,0.23050693296967562
return_std_ratio,4.873623922123047
maxdd,0.08055476862059219
total_fee_ratio,0.492233587636408
total_trading_days,123.0
total_switching_times,87.0
