,ETFID,ContractNum,Value
20200304,SH515030,1,
20200305,SH515030,1,97.5
20200306,SH515030,1,97.5
20200309,SH515030,1,97.5
20200310,SH515030,1,99.7
20200311,SH515030,1,99.7
20200312,SH515030,1,99.7
20200313,SH515030,1,99.7
20200316,SH515030,1,99.7
20200317,SH515030,1,98.54285714285714
20200318,SH515030,1,97.34285714285714
20200319,SH515030,1,97.24285714285713
20200320,SH515030,1,97.54285714285712
20200323,SH515030,1,97.54285714285712
20200324,SH515030,1,96.4928571428571
20200325,SH515030,1,97.5928571428571
20200326,SH515030,1,97.5928571428571
20200327,SH515030,1,97.5928571428571
20200330,SH515030,1,97.89285714285708
20200331,SH515030,1,97.07857142857137
20200401,SH515030,1,97.75857142857137
20200402,SH515030,1,99.35857142857138
20200403,SH515030,1,99.35857142857138
20200407,SH515030,1,99.65857142857138
20200408,SH515030,1,99.65857142857138
20200409,SH515030,1,99.65857142857138
20200410,SH515030,1,99.65857142857138
20200413,SH515030,1,99.65857142857138
20200414,SH515030,1,101.25857142857137
20200415,SH515030,1,100.55857142857137
20200416,SH515030,1,100.55857142857137
20200417,SH515030,1,99.67999999999994
20200420,SH515030,1,99.67999999999994
20200421,SH515030,1,99.97999999999995
20200422,SH515030,1,100.47999999999995
20200423,SH515030,1,100.47999999999995
20200424,SH515030,1,100.47999999999995
20200427,SH515030,1,100.07999999999996
20200428,SH515030,1,99.97999999999995
20200429,SH515030,1,99.97999999999995
20200430,SH515030,1,101.17999999999995
20200506,SH515030,1,101.87999999999995
20200507,SH515030,1,101.27999999999996
20200508,SH515030,1,101.37999999999997
20200511,SH515030,1,101.37999999999997
20200512,SH515030,1,101.77999999999997
20200513,SH515030,1,101.77999999999997
20200514,SH515030,1,101.77999999999997
20200515,SH515030,1,102.57999999999998
20200518,SH515030,1,102.57999999999998
20200519,SH515030,1,101.97999999999999
20200520,SH515030,1,101.2942857142857
20200521,SH515030,1,101.2942857142857
20200522,SH515030,1,101.2942857142857
20200525,SH515030,1,101.2942857142857
20200526,SH515030,1,103.3942857142857
20200527,SH515030,1,102.47285714285712
20200528,SH515030,1,102.47285714285712
20200529,SH515030,1,102.77285714285713
20200601,SH515030,1,104.27285714285713
20200602,SH515030,1,104.27285714285713
20200603,SH515030,1,103.97285714285712
20200604,SH515030,1,103.77285714285712
20200605,SH515030,1,103.97285714285712
20200608,SH515030,1,103.30857142857141
20200609,SH515030,1,102.68714285714285
20200610,SH515030,1,102.68714285714285
20200611,SH515030,1,101.85142857142856
20200612,SH515030,1,101.65142857142855
20200615,SH515030,1,100.55142857142856
20200616,SH515030,1,101.55142857142856
20200617,SH515030,1,101.55142857142856
20200618,SH515030,1,101.95142857142855
20200619,SH515030,1,103.25142857142855
20200622,SH515030,1,102.60857142857141
20200623,SH515030,1,102.60857142857141
20200624,SH515030,1,102.60857142857141
20200629,SH515030,1,102.60857142857141
20200630,SH515030,1,102.90857142857139
20200701,SH515030,1,102.90857142857139
20200702,SH515030,1,102.1585714285714
20200703,SH515030,1,102.65857142857139
20200706,SH515030,1,105.65857142857139
20200707,SH515030,1,106.8585714285714
20200708,SH515030,1,107.55857142857138
20200709,SH515030,1,108.55857142857138
20200710,SH515030,1,108.55857142857138
20200713,SH515030,1,110.75857142857139
20200714,SH515030,1,110.75857142857139
20200715,SH515030,1,109.45857142857139
20200716,SH515030,1,109.45857142857139
20200717,SH515030,1,107.87285714285711
20200720,SH515030,1,108.47285714285711
20200721,SH515030,1,108.47285714285711
20200722,SH515030,1,107.55142857142854
20200723,SH515030,1,107.85142857142853
20200724,SH515030,1,107.85142857142853
20200727,SH515030,1,107.85142857142853
20200728,SH515030,1,107.85142857142853
20200729,SH515030,1,110.05142857142853
20200730,SH515030,1,109.85142857142853
20200731,SH515030,1,108.39428571428569
20200803,SH515030,1,109.39428571428569
20200804,SH515030,1,108.21571428571428
20200805,SH515030,1,108.9157142857143
20200806,SH515030,1,108.9157142857143
20200807,SH515030,1,108.7157142857143
20200810,SH515030,1,108.61571428571429
