,Win,transaction_fee
20200305,False,0.44179203600000005
20200310,True,0.42211159200000004
20200317,False,0.36429826800000004
20200318,False,0.36646344
20200319,False,0.35356935600000006
20200320,True,0.35266450800000004
20200324,False,0.332418534
20200325,True,0.350402388
20200330,True,0.33954421200000007
20200331,False,0.34290507600000003
20200401,True,0.3530716896
20200402,True,0.35696253600000005
20200407,True,0.366237228
20200414,True,0.36058192800000005
20200415,False,0.36714207600000004
20200417,False,0.37442933400000006
20200421,True,0.36307026000000003
20200422,True,0.363522684
20200427,False,0.36374889600000004
20200428,False,0.3626178360000001
20200430,True,0.37913131200000005
20200506,True,0.387501156
20200507,False,0.38727494400000007
20200508,True,0.3929302440000001
20200512,True,0.38772736800000007
20200515,True,0.38908464000000004
20200519,False,0.38772736800000007
20200520,False,0.403368312
20200526,True,0.38342934000000006
20200527,False,0.39288177
20200529,True,0.3924778200000001
20200601,True,0.40378842000000004
20200603,False,0.40605054
20200604,False,0.41487280800000004
20200605,True,0.41532523200000004
20200608,False,0.420608898
20200609,False,0.422967966
20200611,False,0.431531706
20200612,False,0.4189446240000001
20200615,False,0.4209805320000001
20200616,True,0.426635832
20200618,True,0.4257309840000001
20200619,True,0.438625068
20200622,False,0.44689796400000004
20200630,True,0.44812597200000004
20200702,False,0.45072741000000005
20200703,True,0.45672202800000006
20200706,True,0.4691636880000001
20200707,True,0.5003809440000001
20200708,True,0.504226548
20200709,True,0.5121439680000001
20200713,True,0.537932136
20200715,False,0.512822604
20200717,False,0.49000750800000004
20200720,True,0.494047008
20200722,False,0.5014635300000001
20200723,True,0.4983450360000001
20200729,True,0.48228398400000005
20200730,False,0.48499852800000004
20200731,False,0.48984592800000015
20200803,True,0.503095488
20200804,False,0.5076682020000001
20200805,True,0.5069410920000001
20200807,False,0.504000336
20200810,False,0.4983450360000001
