,0
annual_return,0.41907259383075934
annual_return_std,0.17412570940357475
return_std_ratio,2.406724401963332
daily_win_ratio,0.5490981963927856
trade_win_ratio,0.5933014354066986
maxdd,0.08584489146907415
total_fee_ratio,0.009978918072757472
total_trading_days,498.0
total_switching_times,209.0
