,Win,transaction_fee
20180802,False,1.0471185408
20180809,True,1.0108100640000002
20180810,False,1.0327744512000003
20180821,True,1.0260506592
20180824,False,1.0199992464
20180827,True,1.0327744512
20180828,False,1.0480150464000002
20180904,True,1.0260506592
20180907,False,1.022016384
20180910,False,0.9861561600000002
20180913,False,0.9771911040000002
20180914,False,1.0012046468571432
20180920,False,0.9718120704000002
20180926,True,0.9834666432000001
20180928,True,0.9942247104000002
20181011,False,0.9215757387428574
20181018,False,0.8883409954285716
20181022,False,0.8803684992000002
20181026,False,0.8669209152000001
20181031,False,0.8821615104000002
20181101,False,0.9063671616000001
20181105,True,0.8951608416000001
20181112,False,0.9153322176
20181113,False,0.9146598384000001
20181119,False,0.9467099136000002
20181122,False,0.9242972736
20181123,False,0.9305728128000001
20181126,True,0.9332623296000002
20181129,False,0.8974021056000001
20181203,True,0.9104014368000002
20181211,False,0.8817132576000002
20181212,False,0.909953184
20181225,False,0.9013083085714286
20190108,False,0.8857475328000002
20190110,True,0.8754377184000002
20190115,False,0.8857475328000001
20190125,False,0.9027811392000002
20190211,True,0.9268074892800002
20190212,False,0.9682260480000002
20190213,False,0.9789841152000002
20190218,True,0.9615919065600002
20190219,True,1.0067757888000002
20190221,True,1.01538224256
20190222,False,1.0257304786285715
20190225,True,1.0914059174400002
20190226,True,1.1215285056000002
20190228,False,1.1013571296000002
20190304,True,1.1273557920000004
20190305,False,1.145285904
20190306,False,1.1741982096
20190307,False,1.2467191090285716
20190312,False,1.2209765910857149
20190313,False,1.2255231552000003
20190318,True,1.1542509600000002
20190319,True,1.1685950496000002
20190321,True,1.1766636000000001
20190327,False,1.1219767584000002
20190328,False,1.135040125714286
20190329,True,1.1345278368000002
20190401,True,1.1847321504000004
20190402,False,1.2002609081142859
20190403,False,1.2043592194285715
20190404,False,1.2075930432000002
20190409,False,1.1815623627428575
20190410,True,1.1923524480000003
20190412,False,1.173333722057143
20190416,True,1.1775601056000002
20190417,False,1.194433621714286
20190418,False,1.1975393732571429
20190508,True,1.0230921907200001
20190510,False,1.0301489705142859
20190514,True,1.0188786144000002
20190515,True,1.0287401760000001
20190521,True,1.0112583168000002
20190523,False,1.0029976580571431
20190527,True,1.0000519968000001
20190529,True,1.0103618112000001
20190531,False,0.9997318162285715
20190603,False,0.9848114016
20190604,False,0.9822819750857144
20190610,False,0.9655365312000002
20190611,True,0.9910869408000003
20190619,False,0.9991554912000001
20190620,True,1.0058792832
20190621,False,1.028099814857143
20190626,True,1.0166373504000001
20190627,False,1.0340551734857144
20190628,False,1.0211198784000002
20190701,False,1.055667362057143
20190702,True,1.0786755379200001
20190712,False,1.0531059174857145
20190715,False,1.0473106491428572
20190717,False,1.0548989286857144
20190718,True,1.0502563104000004
20190719,False,1.0596696192000001
20190724,True,1.0538423328000002
20190725,True,1.0641521472000002
20190726,True,1.0672899168
20190729,False,1.0741737990857145
20190730,False,1.0824664758857145
20190807,False,1.0261787314285715
20190812,False,1.0081845833142857
20190814,False,1.0251541536000002
20190816,True,1.0363604736000003
20190819,True,1.0695311808000003
20190820,False,1.0815059341714286
20190821,False,1.0802892480000001
20190822,False,1.0852200288000002
20190827,True,1.0888060512000002
20190829,True,1.091495568
20190830,False,1.095978096
20190902,True,1.1035983936
20190905,True,1.1708363136000004
20190906,True,1.2008692512000003
20190909,True,1.2174546048000001
20190912,True,1.2111790656
20190916,True,1.2201441216000002
20190919,True,1.1990762400000001
20190920,False,1.2063443389714288
20190924,False,1.2183831284571431
20190925,False,1.2012214498285716
20190927,True,1.1694915552000003
20191010,False,1.1591817408000002
20191014,False,1.1645607744000002
20191022,True,1.1399068704000004
20191025,True,1.1394586176000001
20191028,True,1.1883181728000003
20191104,True,1.1582852352000002
20191106,False,1.174710498514286
20191107,False,1.1744223360000001
20191113,False,1.1591177046857144
20191114,True,1.1730775776000002
20191119,True,1.1789048640000002
20191120,False,1.191295852114286
20191122,False,1.1860128726857144
20191127,False,1.155211501714286
20191203,True,1.1650090272000002
20191204,False,1.1687551398857146
20191205,True,1.1775601056
20191206,True,1.1851804032000002
20191210,True,1.2035587680000002
20191211,False,1.216622135314286
20191216,True,1.2452462784000002
20191217,True,1.2855890304000002
20191224,True,1.2398672448
20191225,True,1.2492805536000002
20191226,False,1.2515218176
20191227,False,1.2627281376000004
20200102,True,1.2837960192000002
20200106,True,1.313380704
20200107,True,1.3218975072
20200108,False,1.3242348253714287
20200109,False,1.3327836466285716
20200113,True,1.3599989952000002
20200114,False,1.3792738656000003
20200115,True,1.3756878432000001
20200116,False,1.3859976576000004
20200117,False,1.3855494047999999
20200120,True,1.4043760224000001
20200122,True,1.4196166176000005
20200204,False,1.2815227371428572
20200205,True,1.3279040947200003
20200206,True,1.3505856864
20200207,False,1.3794019378285716
20200210,False,1.4015584333714286
20200211,False,1.3972039776000003
20200212,True,1.4285816736
20200213,False,1.4377068198857144
20200214,False,1.441677058971429
20200217,True,1.4738552064000001
20200218,True,1.4994056160000002
20200219,False,1.5168234390857145
20200220,True,1.5357140928000002
20200221,True,1.5832288896000002
20200224,True,1.6253646528
20200225,True,1.6558458432000003
20200227,False,1.5809876256000002
20200228,False,1.5073781122285719
20200302,True,1.5263007840000002
20200303,False,1.5782981088000003
20200305,True,1.5298868064
20200306,False,1.5191287392000001
20200310,True,1.4778894816
20200311,False,1.501262663314286
20200313,False,1.4362019712
20200317,True,1.33902076416
20200318,False,1.3664346246857146
20200319,True,1.3322073216000003
20200324,False,1.2905518292571432
20200325,False,1.3192079904000003
20200330,True,1.2376259808000003
20200401,False,1.2593022054857146
20200402,True,1.2820030080000002
20200403,False,1.2950023392000003
20200407,False,1.3201044960000003
20200408,False,1.330030093714286
20200409,True,1.3313108160000002
20200414,True,1.2806582496
20200415,False,1.2976918560000001
20200416,True,1.3066569120000002
20200417,False,1.335217018971429
20200420,True,1.3344485856000001
20200421,True,1.3259317824
20200422,True,1.3299660576000003
20200423,False,1.3216093446857147
20200427,False,1.301053752
20200428,True,1.3021743840000002
20200429,False,1.3102429344000002
20200430,True,1.3564129728000003
20200506,False,1.3749514278857145
20200507,False,1.3976522304000003
20200508,False,1.410907706057143
20200511,False,1.4215056829714288
20200512,False,1.4034795168
20200513,True,1.4137893312000003
20200514,False,1.4205131232000001
20200515,True,1.4196166176000002
20200519,False,1.3979403929142857
20200520,False,1.4119322838857145
20200521,False,1.3942262982857143
20200522,False,1.3483444224
20200526,True,1.3434136416000002
20200528,True,1.3205527488000002
20200529,True,1.3281730464000003
20200601,True,1.3806186240000002
20200602,True,1.4043760224000001
20200603,True,1.4137893312000003
20200605,False,1.4134691506285717
20200608,False,1.4383471810285715
20200609,True,1.4223061344000003
20200610,False,1.4221140260571432
20200611,False,1.4354335378285716
20200612,True,1.4267886624000001
20200615,False,1.4279092944000003
20200616,True,1.436650224
20200618,False,1.4438222688000004
20200619,False,1.4744315314285714
20200622,False,1.4969402256000002
20200623,True,1.5088189248000001
20200624,False,1.5191287392000001
20200630,True,1.5285420480000003
20200701,False,1.541797523657143
20200702,True,1.5563337216000004
20200703,True,1.5688848000000002
20200706,True,1.6172961024
20200707,True,1.6876717920000002
20200708,True,1.7087396736000002
20200709,True,1.7472894144000004
20200710,False,1.7663081403428573
20200713,True,1.7997349920000003
20200715,False,1.7253250272000002
20200717,False,1.620081673371429
20200720,True,1.6302954336000004
20200721,False,1.6476172025142857
20200722,True,1.6683969216000003
20200723,True,1.6509150624000002
20200729,True,1.6231233888000003
20200730,False,1.6329849504000005
20200731,False,1.6449917218285717
20200803,True,1.6939473312000004
20200805,True,1.6840857696000002
20200806,False,1.6781304109714288
20200807,True,1.6482255456000003
20200810,True,1.6410535008000005
