,0
annual_return,1.1805432344908957
annual_return_std,0.2617491553843615
return_std_ratio,4.510208381598578
maxdd,0.06843728760391032
total_fee_ratio,0.5657873243138954
total_trading_days,124.0
total_switching_times,125.0
