,ETFID,ContractNum,Value
20200210,SZ159995,1,103.00000000000003
20200211,SZ159995,1,103.50000000000004
20200212,SZ159995,1,105.90000000000005
20200213,SZ159995,1,104.0571428571429
20200214,SZ159995,1,102.36428571428574
20200217,SZ159995,1,103.16428571428574
20200218,SZ159995,1,104.24428571428575
20200219,SZ159995,1,106.56428571428576
20200220,SZ159995,1,104.3785714285715
20200221,SZ159995,1,105.6185714285715
20200224,SZ159995,1,109.9185714285715
20200225,SZ159995,1,106.21142857142863
20200226,SZ159995,1,108.69142857142865
20200227,SZ159995,1,110.21142857142866
20200228,SZ159995,1,108.4542857142858
20200302,SZ159995,1,109.4542857142858
20200303,SZ159995,1,110.5742857142858
20200304,SZ159995,1,112.6142857142858
20200305,SZ159995,1,111.39285714285722
20200306,SZ159995,1,111.39285714285722
20200309,SZ159995,1,112.27285714285722
20200310,SZ159995,1,110.34428571428579
20200311,SZ159995,1,114.0442857142858
20200312,SZ159995,1,112.4585714285715
20200313,SZ159995,1,113.61857142857151
20200316,SZ159995,1,117.2185714285715
20200317,SZ159995,1,118.1385714285715
20200318,SZ159995,1,119.1385714285715
20200319,SZ159995,1,117.12428571428579
20200320,SZ159995,1,117.8242857142858
20200323,SZ159995,1,118.74428571428581
20200324,SZ159995,1,120.18428571428582
20200325,SZ159995,1,118.87714285714296
20200326,SZ159995,1,120.17714285714295
20200327,SZ159995,1,119.02000000000008
20200330,SZ159995,1,117.69142857142865
20200331,SZ159995,1,118.89142857142865
20200401,SZ159995,1,117.84142857142864
20200402,SZ159995,1,123.04142857142864
20200403,SZ159995,1,122.64142857142863
20200407,SZ159995,1,122.44142857142865
20200408,SZ159995,1,121.60571428571437
20200409,SZ159995,1,122.50571428571438
20200410,SZ159995,1,126.20571428571438
20200413,SZ159995,1,126.70571428571438
20200414,SZ159995,1,128.60571428571436
20200415,SZ159995,1,130.24571428571434
20200416,SZ159995,1,128.66000000000005
20200417,SZ159995,1,129.54000000000005
20200420,SZ159995,1,128.8328571428572
20200421,SZ159995,1,129.7928571428572
20200422,SZ159995,1,128.76428571428576
20200423,SZ159995,1,129.36428571428578
20200424,SZ159995,1,131.4642857142858
20200427,SZ159995,1,130.6642857142858
20200428,SZ159995,1,128.52142857142866
20200429,SZ159995,1,128.72142857142867
20200430,SZ159995,1,133.72142857142867
20200506,SZ159995,1,136.62142857142868
20200507,SZ159995,1,134.62142857142868
20200508,SZ159995,1,132.3500000000001
20200511,SZ159995,1,130.7857142857144
20200512,SZ159995,1,129.6714285714287
20200513,SZ159995,1,128.707142857143
20200514,SZ159995,1,127.27142857142873
20200515,SZ159995,1,128.97142857142873
20200518,SZ159995,1,127.49285714285732
20200519,SZ159995,1,129.99285714285733
20200520,SZ159995,1,128.06428571428592
20200521,SZ159995,1,130.9642857142859
20200522,SZ159995,1,132.2042857142859
20200525,SZ159995,1,133.2042857142859
20200526,SZ159995,1,133.7042857142859
20200527,SZ159995,1,135.1042857142859
20200528,SZ159995,1,136.14428571428593
20200529,SZ159995,1,135.94428571428594
20200601,SZ159995,1,139.14428571428593
20200602,SZ159995,1,138.22285714285735
20200603,SZ159995,1,137.0657142857145
20200604,SZ159995,1,137.6657142857145
20200605,SZ159995,1,136.48714285714308
20200608,SZ159995,1,137.98714285714308
20200609,SZ159995,1,138.2871428571431
20200610,SZ159995,1,137.8871428571431
20200611,SZ159995,1,136.79428571428593
20200612,SZ159995,1,135.83000000000024
20200615,SZ159995,1,134.1371428571431
20200616,SZ159995,1,133.83714285714308
20200617,SZ159995,1,133.83714285714308
20200618,SZ159995,1,135.43714285714307
20200619,SZ159995,1,134.6871428571431
20200622,SZ159995,1,135.4871428571431
20200623,SZ159995,1,134.18000000000026
20200624,SZ159995,1,132.8728571428574
20200629,SZ159995,1,131.75857142857168
20200630,SZ159995,1,132.95857142857167
20200701,SZ159995,1,133.95857142857167
20200702,SZ159995,1,135.39857142857167
20200703,SZ159995,1,133.5985714285717
20200706,SZ159995,1,141.6985714285717
20200707,SZ159995,1,138.63428571428602
20200708,SZ159995,1,135.99857142857175
20200709,SZ159995,1,137.69857142857177
20200710,SZ159995,1,134.48428571428605
20200713,SZ159995,1,139.28428571428603
20200714,SZ159995,1,140.644285714286
20200715,SZ159995,1,142.40428571428603
20200716,SZ159995,1,143.964285714286
20200717,SZ159995,1,140.34285714285744
20200720,SZ159995,1,143.14285714285745
20200721,SZ159995,1,141.34285714285744
20200722,SZ159995,1,140.24285714285742
20200723,SZ159995,1,138.63571428571456
20200724,SZ159995,1,144.53571428571456
20200727,SZ159995,1,145.61571428571457
20200728,SZ159995,1,146.01571428571458
20200729,SZ159995,1,151.71571428571454
20200730,SZ159995,1,151.41571428571453
20200731,SZ159995,1,149.33714285714308
20200803,SZ159995,1,151.5371428571431
20200804,SZ159995,1,154.8371428571431
20200805,SZ159995,1,153.63714285714312
20200806,SZ159995,1,151.0871428571431
20200807,SZ159995,1,153.32714285714312
20200810,SZ159995,1,151.93428571428598
