,0
annual_return,0.12328485688183166
annual_return_std,0.12897715147433983
return_std_ratio,0.9558658682763617
maxdd,0.042372881355932535
total_fee_ratio,0.8276924893020142
total_trading_days,103.0
total_switching_times,53.0
