,ETFID,ContractNum,Value
20180801,SZ159915,1,151.20000000000002
20180802,SZ159915,1,153.20000000000002
20180803,SZ159915,1,151.95714285714288
20180806,SZ159915,1,154.55714285714288
20180807,SZ159915,1,153.10000000000002
20180808,SZ159915,1,154.80000000000004
20180809,SZ159915,1,158.10000000000002
20180810,SZ159915,1,157.02857142857147
20180813,SZ159915,1,156.19285714285718
20180814,SZ159915,1,156.3928571428572
20180815,SZ159915,1,159.3928571428572
20180816,SZ159915,1,157.48571428571432
20180817,SZ159915,1,160.3857142857143
20180820,SZ159915,1,158.6857142857143
20180821,SZ159915,1,159.8857142857143
20180822,SZ159915,1,160.48571428571427
20180823,SZ159915,1,161.08571428571423
20180824,SZ159915,1,160.4428571428571
20180827,SZ159915,1,162.6428571428571
20180828,SZ159915,1,162.5428571428571
20180829,SZ159915,1,163.24285714285708
20180830,SZ159915,1,164.5428571428571
20180831,SZ159915,1,165.24285714285705
20180903,SZ159915,1,164.27857142857135
20180904,SZ159915,1,163.27857142857135
20180905,SZ159915,1,164.37857142857135
20180906,SZ159915,1,163.09285714285707
20180907,SZ159915,1,162.02142857142852
20180910,SZ159915,1,164.2214285714285
20180911,SZ159915,1,163.14999999999995
20180912,SZ159915,1,162.31428571428566
20180913,SZ159915,1,162.11428571428567
20180914,SZ159915,1,160.9785714285714
20180917,SZ159915,1,161.37857142857138
20180918,SZ159915,1,160.52142857142852
20180919,SZ159915,1,161.6214285714285
20180920,SZ159915,1,162.1214285714285
20180921,SZ159915,1,161.52142857142852
20180925,SZ159915,1,161.52142857142852
20180926,SZ159915,1,160.53571428571422
20180927,SZ159915,1,161.53571428571422
20180928,SZ159915,1,160.80714285714282
20181008,SZ159915,1,163.10714285714283
20181009,SZ159915,1,164.4071428571428
20181010,SZ159915,1,163.37857142857138
20181011,SZ159915,1,167.77857142857138
20181012,SZ159915,1,165.91428571428565
20181015,SZ159915,1,164.79999999999995
20181016,SZ159915,1,168.09999999999997
20181017,SZ159915,1,166.8571428571428
20181018,SZ159915,1,165.20714285714283
20181019,SZ159915,1,163.32142857142856
20181022,SZ159915,1,166.62142857142854
20181023,SZ159915,1,168.82142857142853
20181024,SZ159915,1,167.27857142857138
20181025,SZ159915,1,168.77857142857138
20181026,SZ159915,1,167.14999999999995
20181029,SZ159915,1,165.6928571428571
20181030,SZ159915,1,164.02142857142852
20181031,SZ159915,1,162.9285714285714
20181101,SZ159915,1,161.89999999999998
20181102,SZ159915,1,163.49999999999997
20181105,SZ159915,1,161.95714285714283
20181106,SZ159915,1,160.55714285714282
20181107,SZ159915,1,160.2571428571428
20181108,SZ159915,1,161.85714285714278
20181109,SZ159915,1,162.05714285714276
20181112,SZ159915,1,165.75714285714275
20181113,SZ159915,1,167.55714285714276
20181114,SZ159915,1,166.55714285714276
20181115,SZ159915,1,165.4857142857142
20181116,SZ159915,1,164.32857142857137
20181119,SZ159915,1,164.62857142857138
20181120,SZ159915,1,167.02857142857138
20181121,SZ159915,1,165.84999999999997
20181122,SZ159915,1,164.88571428571427
20181123,SZ159915,1,167.48571428571427
20181126,SZ159915,1,168.28571428571428
20181127,SZ159915,1,167.5357142857143
20181128,SZ159915,1,166.63571428571433
20181129,SZ159915,1,169.23571428571435
20181130,SZ159915,1,168.35714285714295
20181203,SZ159915,1,168.65714285714296
20181204,SZ159915,1,167.90714285714296
20181205,SZ159915,1,166.6000000000001
20181206,SZ159915,1,168.6000000000001
20181207,SZ159915,1,168.40000000000012
20181210,SZ159915,1,169.3000000000001
20181211,SZ159915,1,168.70000000000013
20181212,SZ159915,1,168.14285714285725
20181213,SZ159915,1,167.05000000000013
20181214,SZ159915,1,170.15000000000015
20181217,SZ159915,1,170.45000000000013
20181218,SZ159915,1,169.357142857143
20181219,SZ159915,1,170.857142857143
20181220,SZ159915,1,170.15000000000015
20181221,SZ159915,1,170.65000000000015
20181224,SZ159915,1,171.85000000000014
20181225,SZ159915,1,170.757142857143
20181226,SZ159915,1,169.55714285714302
20181227,SZ159915,1,171.05714285714302
20181228,SZ159915,1,170.857142857143
20190102,SZ159915,1,171.957142857143
20190103,SZ159915,1,171.0785714285716
20190104,SZ159915,1,169.94285714285732
20190107,SZ159915,1,171.34285714285733
20190108,SZ159915,1,171.2428571428573
20190109,SZ159915,1,170.55714285714302
20190110,SZ159915,1,169.7642857142859
20190111,SZ159915,1,169.3642857142859
20190114,SZ159915,1,170.2642857142859
20190115,SZ159915,1,169.4500000000002
