,FutureID,ContractNum,Position,Value,Win
20190912,IF1909,1,short,1438679.035760003,False
20190916,,1,,1438679.035760003,False
20190917,IF1910,1,short,1439649.700820003,True
20190918,,1,,1439649.700820003,True
20190919,IF1910,1,long,1456149.1469600028,True
20190920,IF1910,1,short,1459336.7157200028,True
20190923,,1,,1459336.7157200028,True
20190924,IF1910,1,short,1464566.3977400027,True
20190925,IF1910,1,short,1464591.3977400027,True
20190926,IF1910,1,long,1469564.7847400028,False
20190927,IF1910,1,short,1459708.6243800027,False
20190930,IF1910,1,short,1459770.4243800028,True
20191008,,1,,1459770.4243800028,True
20191009,IF1910,1,long,1472041.4325800028,True
20191010,IF1910,1,short,1476067.8503400027,False
20191011,IF1910,1,long,1460790.964300003,True
20191014,IF1911,1,short,1480977.3329600026,False
20191015,IF1911,1,long,1481453.1140400027,False
20191016,,1,,1481453.1140400027,False
20191017,,1,,1481453.1140400027,False
20191018,,1,,1481453.1140400027,False
20191021,,1,,1481453.1140400027,False
20191022,IF1911,1,short,1479250.7891600025,True
20191023,IF1911,1,short,1479266.7891600025,True
20191024,,1,,1479266.7891600025,True
20191025,IF1911,1,long,1483312.2563000026,True
20191028,IF1911,1,short,1496412.3259000026,False
20191029,IF1911,1,short,1496426.3259000026,True
20191030,IF1911,1,long,1498686.3031400028,False
20191031,IF1911,1,short,1496088.3990600028,True
20191101,IF1911,1,long,1501086.7240600025,True
20191104,IF1911,1,long,1501101.5240600025,True
20191105,IF1911,1,long,1501123.7240600025,True
20191106,IF1911,1,long,1501110.3240600026,False
20191107,IF1911,1,long,1501117.5240600025,True
20191108,IF1911,1,long,1501096.1240600026,False
20191111,,1,,1501096.1240600026,False
20191112,IF1912,1,short,1520465.3590600025,True
20191113,,1,,1520465.3590600025,True
20191114,,1,,1520465.3590600025,True
20191115,,1,,1520465.3590600025,True
20191118,,1,,1520465.3590600025,True
20191119,IF1912,1,long,1528723.4287600026,True
20191120,IF1912,1,long,1528677.6287600026,False
20191121,IF1912,1,long,1528658.2287600026,False
20191122,IF1912,1,long,1528609.4287600026,False
20191125,IF1912,1,long,1528643.2287600026,True
20191126,IF1912,1,long,1528645.6287600026,False
20191127,IF1912,1,short,1519135.1813600026,False
20191128,IF1912,1,short,1519145.3813600026,True
20191129,,1,,1519145.3813600026,True
20191202,IF1912,1,long,1522683.4279000028,False
20191203,IF1912,1,short,1518466.9932200029,False
20191204,IF1912,1,short,1518471.1932200028,False
20191205,IF1912,1,short,1518443.593220003,False
20191206,IF1912,1,long,1501846.994020003,True
20191209,IF1912,1,short,1511322.7559800027,True
20191210,IF1912,1,short,1511320.1559800028,False
20191211,,1,,1511320.1559800028,False
20191212,IF1912,1,short,1513012.963480003,True
20191213,IF1912,1,long,1508488.7294800028,True
20191216,IF2001,1,long,1520094.6965600026,True
20191217,,1,,1520094.6965600026,True
20191218,,1,,1520094.6965600026,True
20191219,,1,,1520094.6965600026,True
20191220,,1,,1520094.6965600026,True
20191223,,1,,1520094.6965600026,True
20191224,IF2001,1,long,1523697.6345600027,True
20191225,IF2001,1,short,1525427.2897600029,False
20191226,IF2001,1,long,1522708.4207600032,True
20191227,IF2001,1,long,1522701.820760003,False
20191230,IF2001,1,long,1522764.620760003,True
20191231,IF2001,1,long,1522783.220760003,True
20200102,IF2001,1,short,1560452.6102000033,False
20200103,IF2001,1,long,1548404.8476400033,False
20200106,IF2001,1,short,1536967.8094800033,True
20200107,IF2001,1,long,1532604.7726000028,True
20200108,IF2001,1,long,1532567.9726000028,False
20200109,,1,,1532567.9726000028,False
20200110,IF2001,1,short,1534169.4611000028,True
20200113,IF2002,1,short,1536639.7881400026,False
20200114,IF2002,1,short,1536653.5881400027,True
20200115,,1,,1536653.5881400027,True
20200116,IF2002,1,short,1526493.8019200026,True
20200117,,1,,1526493.8019200026,True
20200120,,1,,1526493.8019200026,True
20200121,IF2002,1,short,1529111.9703600025,True
20200122,IF2002,1,short,1529098.9703600025,False
