,0
annual_return,0.46051214966607046
annual_return_std,0.14144735686969304
return_std_ratio,3.255714068169635
maxdd,0.052502432626813755
total_fee_ratio,0.6802744362095386
total_trading_days,491.0
total_switching_times,492.0
