,0
annual_return,0.058362054634385485
annual_return_std,0.11203492040629252
return_std_ratio,0.5209273539244424
maxdd,0.05621758026075996
total_fee_ratio,0.8985177263674347
total_trading_days,103.0
total_switching_times,47.0
